ＥＤＩＮＥＴコード,提出者業種
E40090,外国法人・組合（有価証券報告書等の提出義務者以外）
E40091,個人（組合発行者を除く）
E40092,個人（組合発行者を除く）
E40093,内国法人・組合（有価証券報告書等の提出義務者以外）
E40094,個人（組合発行者を除く）
E40095,個人（組合発行者を除く）
E40096,個人（組合発行者を除く）
E40097,内国法人・組合（有価証券報告書等の提出義務者以外）
E40100,個人（組合発行者を除く）
E40104,内国法人・組合（有価証券報告書等の提出義務者以外）
E40107,個人（組合発行者を除く）
E40108,内国法人・組合（有価証券報告書等の提出義務者以外）
E40109,個人（組合発行者を除く）
E40110,個人（組合発行者を除く）
E40111,個人（組合発行者を除く）
E40112,個人（組合発行者を除く）
E40113,個人（組合発行者を除く）
E40115,内国法人・組合（有価証券報告書等の提出義務者以外）
E40116,内国法人・組合（有価証券報告書等の提出義務者以外）
E40117,外国法人・組合（有価証券報告書等の提出義務者以外）
E40118,個人（組合発行者を除く）
E40119,個人（組合発行者を除く）
E40121,個人（組合発行者を除く）
E40123,個人（組合発行者を除く）
E40124,個人（組合発行者を除く）
E40126,個人（組合発行者を除く）
E40127,個人（組合発行者を除く）
E40128,個人（組合発行者を除く）
E40130,不動産業
E40131,内国法人・組合（有価証券報告書等の提出義務者以外）
E40132,個人（組合発行者を除く）
E40133,内国法人・組合（有価証券報告書等の提出義務者以外）
E40134,外国法人・組合
E40136,サービス業
E40137,内国法人・組合（有価証券報告書等の提出義務者以外）
E40139,個人（組合発行者を除く）
E40140,内国法人・組合（有価証券報告書等の提出義務者以外）
E40141,個人（組合発行者を除く）
E40142,外国法人・組合（有価証券報告書等の提出義務者以外）
E40143,個人（組合発行者を除く）
E40144,個人（組合発行者を除く）
E40145,サービス業
E40146,個人（組合発行者を除く）
E40147,サービス業
E40148,外国法人・組合（有価証券報告書等の提出義務者以外）
E40149,個人（組合発行者を除く）
E40150,内国法人・組合（有価証券報告書等の提出義務者以外）
E40151,内国法人・組合（有価証券報告書等の提出義務者以外）
E40154,サービス業
E40155,内国法人・組合（有価証券報告書等の提出義務者以外）
E40156,内国法人・組合（有価証券報告書等の提出義務者以外）
E40157,内国法人・組合（有価証券報告書等の提出義務者以外）
E40158,外国法人・組合（有価証券報告書等の提出義務者以外）
E40159,個人（組合発行者を除く）
E40160,個人（組合発行者を除く）
E40161,外国法人・組合（有価証券報告書等の提出義務者以外）
E40163,内国法人・組合（有価証券報告書等の提出義務者以外）
E40164,サービス業
E40165,個人（組合発行者を除く）
E40166,外国法人・組合（有価証券報告書等の提出義務者以外）
E40167,個人（組合発行者を除く）
E40168,内国法人・組合（有価証券報告書等の提出義務者以外）
E40175,卸売業
E40181,内国法人・組合（有価証券報告書等の提出義務者以外）
E40185,外国法人・組合（有価証券報告書等の提出義務者以外）
E40186,化学
E40187,個人（組合発行者を除く）
E40188,内国法人・組合（有価証券報告書等の提出義務者以外）
E40189,情報・通信業
E40190,外国政府等
E40191,内国法人・組合（有価証券報告書等の提出義務者以外）
E40192,内国法人・組合（有価証券報告書等の提出義務者以外）
E40193,内国法人・組合（有価証券報告書等の提出義務者以外）
E40194,建設業
E40196,個人（組合発行者を除く）
E40197,内国法人・組合（有価証券報告書等の提出義務者以外）
E40198,内国法人・組合（有価証券報告書等の提出義務者以外）
E40199,内国法人・組合（有価証券報告書等の提出義務者以外）
E40203,内国法人・組合（有価証券報告書等の提出義務者以外）
E40206,サービス業
E40207,個人（組合発行者を除く）
E40208,内国法人・組合（有価証券報告書等の提出義務者以外）
E40212,個人（組合発行者を除く）
E40213,その他製品
E40215,サービス業
E40216,情報・通信業
E40217,個人（組合発行者を除く）
E40218,個人（組合発行者を除く）
E40220,個人（組合発行者を除く）
E40222,外国法人・組合（有価証券報告書等の提出義務者以外）
E40223,その他製品
E40225,内国法人・組合（有価証券報告書等の提出義務者以外）
E40226,個人（組合発行者を除く）
E40229,内国法人・組合（有価証券報告書等の提出義務者以外）
E40230,情報・通信業
E40234,個人（組合発行者を除く）
E40236,情報・通信業
E40237,個人（組合発行者を除く）
E40238,個人（組合発行者を除く）
E40239,個人（組合発行者を除く）
E40240,内国法人・組合（有価証券報告書等の提出義務者以外）
E40241,個人（組合発行者を除く）
E40242,内国法人・組合（有価証券報告書等の提出義務者以外）
E40243,個人（組合発行者を除く）
E40244,個人（組合発行者を除く）
E40245,個人（組合発行者を除く）
E40246,個人（組合発行者を除く）
E40247,外国法人・組合
E40248,内国法人・組合（有価証券報告書等の提出義務者以外）
E40249,個人（組合発行者を除く）
E40252,内国法人・組合（有価証券報告書等の提出義務者以外）
E40253,情報・通信業
E40254,個人（組合発行者を除く）
E40256,個人（組合発行者を除く）
E40257,個人（組合発行者を除く）
E40258,内国法人・組合（有価証券報告書等の提出義務者以外）
E40259,内国法人・組合（有価証券報告書等の提出義務者以外）
E40263,個人（組合発行者を除く）
E40264,個人（組合発行者を除く）
E40266,個人（非居住者）（組合発行者を除く）
E40267,個人（組合発行者を除く）
E40269,サービス業
E40270,内国法人・組合（有価証券報告書等の提出義務者以外）
E40271,個人（組合発行者を除く）
E40275,内国法人・組合（有価証券報告書等の提出義務者以外）
E40276,内国法人・組合（有価証券報告書等の提出義務者以外）
